transaction_id,order_date,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,ship_date,cost_price($),retail_price($),profit_margin($),order_quantity($),sub_total($),discount_percent,discount_amount($),order_total($),shipping_cost($),total($)
TX4882,3/5/2020,Chad McGuire,"3 Orwell St,Potts Point",Sydney,NSW,Corporate,Leighton Forrest,Critical,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Express Air,2/5/2020,54.52,100.97,46.449999999999996,8.0,807.76,8.0,64.6208,743.1392,7.18,750.3191999999999
TX4883,3/5/2020,Patrick Ryan,"Cnr Williams Road & Lechlade Ave,South Yarra",Melbourne,VIC,Consumer,Yvette Biti,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,5/5/2020,10.07,15.98,5.91,19.0,303.62,0.0,0.0,303.62,4.0,307.62
TX4884,3/5/2020,Carlos Soltero,"1/41B Elizabeth Bay Rd,Elizabeth Bay",Sydney,NSW,Small Business,Charlie Bui,Medium,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,15/5/2020,4.79,11.97,7.180000000000001,31.0,371.07,0.0,0.0,371.07,5.81,376.88
TX4885,3/5/2020,Suzanne McNair,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Pack,Regular Air,5/5/2020,1.6,2.62,1.02,44.0,115.28,3.0,3.4584,111.8216,0.8,112.6216
TX4886,3/6/2019,Nathan Mautz,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,5/6/2019,2.45,3.89,1.44,24.0,93.36,5.0,4.668,88.692,7.01,95.702
TX4887,3/6/2019,Jeremy Lonsdale,"163 Concord Road,North Strathfield",Sydney,NSW,Consumer,Charlie Bui,Not Specified,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,4/6/2019,13.64,20.98,7.34,47.0,986.0600000000001,3.0,29.5818,956.4782,1.49,957.9682
TX4888,3/6/2019,Nathan Mautz,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Multimedia Mailers,Office Supplies,Small Box,Regular Air,5/6/2019,99.39,162.93,63.540000000000006,1.0,162.93,0.0,0.0,162.93,19.99,182.92000000000002
TX4889,3/6/2019,Jeremy Lonsdale,"163 Concord Road,North Strathfield",Sydney,NSW,Small Business,Charlie Bui,Medium,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,4/6/2019,60.59,100.98,40.39,13.0,1312.74,10.0,131.274,1181.466,7.18,1188.646
TX4890,3/6/2019,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Cando PC940 Copier,Furniture,Small Pack,Regular Air,5/6/2019,278.99,449.99,171.0,7.0,3149.9300000000003,1.0,31.4993,3118.4307000000003,49.0,3167.4307000000003
TX4891,3/6/2021,John Lee,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Pack,Regular Air,4/6/2021,1.92,3.26,1.3399999999999999,49.0,159.73999999999998,2.0,3.1947999999999994,156.5452,1.86,158.4052
TX4892,3/6/2021,Frank Hawley,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Not Specified,Office Shears by Apex,Office Supplies,Small Box,Regular Air,5/6/2021,0.94,2.08,1.1400000000000001,1.0,2.08,0.0,0.0,2.08,2.56,4.640000000000001
TX4893,3/6/2021,Jind Marthon,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Critical,OIC Thumb-Tacks,Office Supplies,Wrap Bag,Regular Air,5/6/2021,0.71,1.14,0.42999999999999994,10.0,11.399999999999999,10.0,1.14,10.259999999999998,0.7,10.959999999999997
TX4894,3/6/2021,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,"Message Book, One Form per Page",Office Supplies,Small Box,Regular Air,4/6/2021,2.41,3.71,1.2999999999999998,38.0,140.98,4.0,5.6392,135.3408,1.93,137.2708
TX4895,3/6/2021,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,OIC Thumb-Tacks,Office Supplies,Small Box,Regular Air,4/6/2021,0.71,1.14,0.42999999999999994,34.0,38.76,6.0,2.3256,36.4344,0.7,37.1344
TX4896,3/6/2021,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Express Air,4/6/2021,1.31,2.84,1.5299999999999998,27.0,76.67999999999999,5.0,3.8339999999999996,72.84599999999999,0.93,73.776
TX4897,3/7/2018,Mitch Webber,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Critical,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,25/7/2018,12.39,19.98,7.59,25.0,499.5,4.0,19.98,479.52,5.77,485.28999999999996
TX4898,3/7/2018,Mitch Webber,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Critical,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Express Air,5/7/2018,4.46,10.89,6.430000000000001,31.0,337.59000000000003,9.0,30.383100000000002,307.2069,4.5,311.7069
TX4899,3/7/2019,Monica Federle,"834 Bourke St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Critical,Steady Liquid Accent Highlighters,Office Supplies,Small Box,Express Air,4/7/2019,3.47,6.68,3.2099999999999995,19.0,126.91999999999999,4.0,5.0767999999999995,121.84319999999998,1.5,123.34319999999998
TX4900,3/7/2019,Mitch Webber,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Medium,Artisan 474 Labels,Technology,Medium Box,Regular Air,5/7/2019,1.84,2.88,1.0399999999999998,25.0,72.0,5.0,3.6,68.4,0.99,69.39
TX4901,3/7/2021,Philip Fox,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Low,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,5/7/2021,1.6,2.62,1.02,8.0,20.96,5.0,1.048,19.912,0.8,20.712
TX4902,3/7/2021,Philip Fox,"73 York St,Sydney",Sydney,NSW,Consumer,Tina Carlton,Not Specified,Office Shears by Apex,Office Supplies,Small Box,Regular Air,5/7/2021,0.94,2.08,1.1400000000000001,40.0,83.2,0.0,0.0,83.2,2.56,85.76
TX4903,3/8/2018,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,3/8/2018,6.39,19.98,13.59,15.0,299.7,4.0,11.988,287.712,4.0,291.712
TX4904,3/8/2018,Diza Ken Reitt,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Arch Ring Binders,Office Supplies,Small Box,Regular Air,4/8/2018,36.02,58.1,22.08,34.0,1975.4,7.0,138.27800000000002,1837.122,1.49,1838.612
TX4905,3/8/2019,Stephanie Ulpright,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,4/8/2019,3.5,5.74,2.24,9.0,51.660000000000004,9.0,4.649400000000001,47.010600000000004,5.01,52.0206
TX4906,3/8/2019,Frank Hawley,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,Medium,Binder Posts,Office Supplies,Small Box,Regular Air,3/8/2019,3.5,5.74,2.24,8.0,45.92,7.0,3.2144,42.705600000000004,5.01,47.7156
TX4907,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Express Air,8/8/2020,4.46,10.89,6.430000000000001,39.0,424.71000000000004,3.0,12.7413,411.9687,4.5,416.4687
TX4908,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,High,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,8/8/2020,10.07,15.98,5.91,8.0,127.84,9.0,11.5056,116.3344,4.0,120.3344
TX4909,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,High,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,8/8/2020,1.18,1.88,0.7,34.0,63.919999999999995,7.0,4.474399999999999,59.4456,1.49,60.9356
TX4910,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Medium,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Regular Air,8/8/2020,54.29,90.48,36.190000000000005,24.0,2171.52,5.0,108.57600000000001,2062.944,19.99,2082.9339999999997
TX4911,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,High,Economy Binders,Office Supplies,Wrap Bag,Express Air,8/8/2020,1.33,2.08,0.75,47.0,97.76,0.0,0.0,97.76,1.49,99.25
TX4912,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Not Specified,Apex Straight Scissors,Office Supplies,Wrap Bag,Regular Air,8/8/2020,5.19,12.98,7.79,34.0,441.32,2.0,8.8264,432.4936,3.14,435.6336
TX4913,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Consumer,Charlie Bui,Critical,Economy Binders,Technology,Small Box,Express Air,8/8/2020,1.33,2.08,0.75,2.0,4.16,2.0,0.0832,4.0768,1.49,5.566800000000001
TX4914,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,8/8/2020,3.65,5.98,2.3300000000000005,41.0,245.18,3.0,7.3553999999999995,237.8246,1.49,239.3146
TX4915,3/8/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Medium,Economy Binders,Office Supplies,Small Box,Regular Air,8/8/2020,1.33,2.08,0.75,24.0,49.92,6.0,2.9951999999999996,46.924800000000005,1.49,48.41480000000001
TX4916,3/8/2021,Michael Stewart,"531 King St,Newtown",Sydney,NSW,Home Office,Mihael Khan,High,UGen Ultra Cordless Optical Suite,Technology,Small Pack,Regular Air,4/8/2021,54.52,100.97,46.449999999999996,46.0,4644.62,6.0,278.6772,4365.9428,7.18,4373.1228
TX4917,3/8/2021,Michael Stewart,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,4/8/2021,4.79,11.97,7.180000000000001,19.0,227.43,0.0,0.0,227.43,5.81,233.24
TX4918,3/9/2018,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Medium,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Regular Air,5/9/2018,13.88,22.38,8.499999999999998,24.0,537.12,6.0,32.2272,504.8928,15.1,519.9928
TX4919,3/9/2018,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Artisan 479 Labels,Technology,Small Box,Regular Air,5/9/2018,1.59,2.61,1.0199999999999998,17.0,44.37,4.0,1.7748,42.5952,0.5,43.0952
TX4920,3/9/2018,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Low,Desktop 3-Pocket Hot File,Office Supplies,Small Pack,Regular Air,5/9/2018,22.18,54.1,31.92,50.0,2705.0,8.0,216.4,2488.6,19.99,2508.5899999999997
TX4921,3/9/2018,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan 48 Labels,Office Supplies,Small Pack,Regular Air,5/9/2018,3.84,6.3,2.46,8.0,50.4,8.0,4.032,46.367999999999995,0.5,46.867999999999995
TX4922,3/9/2018,Darrin Martin,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Low,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,5/9/2018,3.32,5.18,1.8599999999999999,10.0,51.8,10.0,5.18,46.62,2.04,48.66
TX4923,3/9/2018,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Home Office,Connor Betts,High,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,5/9/2018,5.33,8.6,3.2699999999999996,9.0,77.39999999999999,3.0,2.322,75.07799999999999,6.19,81.26799999999999
TX4924,3/9/2019,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Economy Binders,Technology,Jumbo Drum,Delivery Truck,10/9/2019,1.33,2.08,0.75,39.0,81.12,8.0,6.4896,74.63040000000001,1.49,76.1204
TX4925,3/9/2019,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Critical,Apex Preferred Stainless Steel Scissors,Technology,Jumbo Drum,Delivery Truck,10/9/2019,2.5,5.68,3.1799999999999997,16.0,90.88,9.0,8.1792,82.7008,3.6,86.3008
TX4926,3/9/2019,Benjamin Patterson,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Critical,Colored Envelopes,Office Supplies,Small Box,Regular Air,4/9/2019,2.25,3.69,1.44,1.0,3.69,9.0,0.3321,3.3579,2.5,5.8579
TX4927,3/9/2019,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Artisan Hi-Liter Smear-Safe Highlighters,Technology,Small Box,Regular Air,5/9/2019,2.98,5.84,2.86,1.0,5.84,8.0,0.4672,5.3728,0.83,6.2028
TX4928,3/9/2019,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Not Specified,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Technology,Jumbo Drum,Delivery Truck,5/9/2019,1.92,3.26,1.3399999999999999,3.0,9.78,6.0,0.5867999999999999,9.1932,1.86,11.053199999999999
TX4929,3/9/2019,Charlotte Melson,"211/25-29 Dixon St,Haymarket",Sydney,NSW,Small Business,Preston Senome,Medium,Smiths Bulldog Clip,Office Supplies,Small Pack,Regular Air,5/9/2019,2.31,3.78,1.4699999999999998,22.0,83.16,7.0,5.8212,77.33879999999999,0.71,78.04879999999999
TX4930,3/9/2019,Brean Thornton,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Wrap Bag,Express Air,10/9/2019,3.32,5.18,1.8599999999999999,28.0,145.04,5.0,7.251999999999999,137.78799999999998,2.04,139.82799999999997
TX4931,3/9/2019,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,High,Security-Tint Envelopes,Office Supplies,Small Box,Regular Air,10/9/2019,4.89,7.64,2.75,47.0,359.08,0.0,0.0,359.08,1.39,360.46999999999997
TX4932,3/9/2019,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Col-Erase Pencils with Erasers,Furniture,Small Pack,Regular Air,5/9/2019,2.68,6.08,3.4,44.0,267.52,3.0,8.025599999999999,259.4944,1.17,260.6644
TX4933,3/9/2019,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Furniture,Small Pack,Regular Air,5/9/2019,4.48,8.14,3.66,8.0,65.12,10.0,6.5120000000000005,58.608000000000004,3.12,61.728
TX4934,3/9/2019,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Critical,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Regular Air,10/9/2019,4.59,7.28,2.6900000000000004,10.0,72.8,10.0,7.28,65.52,11.15,76.67
TX4935,3/9/2020,Grant Thornton,"88 Oxford St,Woollahra",Sydney,NSW,Corporate,Charlie Bui,Critical,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,10/9/2020,4.46,10.89,6.430000000000001,1.0,10.89,1.0,0.10890000000000001,10.7811,4.5,15.2811
TX4936,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,TechSavi Access Keyboard,Technology,Medium Box,Regular Air,5/9/2021,10.07,15.98,5.91,3.0,47.94,1.0,0.4794,47.4606,4.0,51.4606
TX4937,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Pack,Regular Air,5/9/2021,13.88,22.38,8.499999999999998,34.0,760.92,0.0,0.0,760.92,15.1,776.02
TX4938,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,Not Specified,Smiths Metal Binder Clips,Technology,Small Box,Regular Air,6/9/2021,1.6,2.62,1.02,18.0,47.160000000000004,10.0,4.716,42.444,0.8,43.244
TX4939,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Not Specified,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,5/9/2021,10.07,15.98,5.91,30.0,479.40000000000003,10.0,47.94,431.46000000000004,4.0,435.46000000000004
TX4940,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Low,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Box,Regular Air,5/9/2021,21.56,35.94,14.379999999999999,20.0,718.8,8.0,57.504,661.2959999999999,6.66,667.9559999999999
TX4941,3/9/2021,Grant Thornton,"98 Holdsworth Street,Woollahra",Sydney,NSW,Home Office,Natasha Song,High,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Wrap Bag,Regular Air,7/9/2021,54.29,90.48,36.190000000000005,34.0,3076.32,3.0,92.28960000000001,2984.0304,19.99,3004.0204
TX4942,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Consumer,Preston Senome,High,Adesso Programmable 142-Key Keyboard,Office Supplies,Small Box,Regular Air,5/9/2021,39.64,152.48,112.83999999999999,42.0,6404.16,0.0,0.0,6404.16,6.5,6410.66
TX4943,3/9/2021,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Medium,Apex Design Stainless Steel Bent Scissors,Office Supplies,Small Box,Regular Air,5/9/2021,2.87,6.84,3.9699999999999998,48.0,328.32,8.0,26.2656,302.0544,4.42,306.4744
TX4944,3/9/2021,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,3/9/2021,3.5,5.74,2.24,1.0,5.74,5.0,0.28700000000000003,5.453,5.01,10.463000000000001
TX4945,30/1/2019,Lena Creightor,"96 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Low,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,2/2/2019,1.94,3.08,1.1400000000000001,21.0,64.68,0.0,0.0,64.68,0.99,65.67
TX4946,30/1/2019,Hilary Holden,"485 Crown St,Surry Hills",Sydney,NSW,Small Business,Leighton Forrest,Low,Artisan Legal 4-Ring Binder,Office Supplies,Wrap Bag,Regular Air,1/2/2019,13.64,20.98,7.34,47.0,986.0600000000001,7.0,69.02420000000001,917.0358000000001,1.49,918.5258000000001
TX4947,30/1/2020,Donna Barnton,"27 Greenfield Parade,Bankstown",Sydney,NSW,Home Office,Nicholas Fernandes,Critical,"Smiths File Cadd Caster Set, Three Stacking Bins",Office Supplies,Wrap Bag,Express Air,2/12/2020,14.95,34.76,19.81,33.0,1147.08,3.0,34.4124,1112.6676,8.22,1120.8876
TX4948,30/1/2022,Julia Barnett,"485 Crown St,Surry Hills",Sydney,NSW,Corporate,Leighton Forrest,Low,Laser DVD-RAM discs,Furniture,Large Box,Regular Air,2/1/2022,20.18,35.41,15.229999999999997,8.0,283.28,9.0,25.495199999999997,257.78479999999996,1.99,259.77479999999997
TX4949,30/1/2022,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,High,Cando S750 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,2/2/2022,75.0,120.97,45.97,16.0,1935.52,10.0,193.55200000000002,1741.9679999999998,26.3,1768.2679999999998
TX4950,30/1/2022,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Small Pack,Regular Air,2/2/2022,13.64,20.98,7.34,22.0,461.56,2.0,9.2312,452.3288,1.49,453.8188
TX4951,30/1/2022,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Multimedia Mailers,Office Supplies,Small Box,Regular Air,2/2/2022,99.39,162.93,63.540000000000006,8.0,1303.44,5.0,65.17200000000001,1238.268,19.99,1258.258
TX4952,30/1/2022,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Critical,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,2/2/2022,8.31,15.98,7.67,10.0,159.8,9.0,14.382,145.418,6.5,151.918
TX4953,30/1/2022,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Cando S750 Color Inkjet Printer,Technology,Medium Box,Express Air,2/2/2022,75.0,120.97,45.97,18.0,2177.46,0.0,0.0,2177.46,26.3,2203.76
TX4954,30/1/2022,Michelle Huthwait,"834 Bourke Street,Darlinghurst",Sydney,NSW,Corporate,Charlie Bui,Medium,Adesso Programmable 142-Key Keyboard,Office Supplies,Small Box,Regular Air,1/1/2022,32.02,152.48,120.45999999999998,39.0,5946.719999999999,4.0,237.86879999999996,5708.851199999999,4.0,5712.851199999999
TX4955,30/11/2019,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,High,Alto Memo Cubes,Office Supplies,Wrap Bag,Express Air,2/12/2019,3.32,5.18,1.8599999999999999,5.0,25.9,1.0,0.259,25.641,2.04,27.680999999999997
TX4956,30/11/2019,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,2/12/2019,3.32,5.18,1.8599999999999999,6.0,31.08,7.0,2.1756,28.9044,2.04,30.944399999999998
TX4957,30/11/2019,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,High,Bagged Rubber Bands,Office Supplies,Wrap Bag,Regular Air,2/12/2019,0.24,1.26,1.02,41.0,51.660000000000004,2.0,1.0332000000000001,50.6268,0.7,51.326800000000006
TX4958,30/11/2020,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,High,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Wrap Bag,Express Air,1/12/2020,14.95,34.76,19.81,50.0,1738.0,0.0,0.0,1738.0,8.22,1746.22
TX4959,30/11/2020,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Home Office,Yvette Biti,Low,"Smiths Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Office Supplies,Small Box,Regular Air,1/12/2020,3.88,6.47,2.59,32.0,207.04,10.0,20.704,186.33599999999998,1.22,187.55599999999998
TX4960,30/11/2020,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,1/12/2020,1.84,2.88,1.0399999999999998,30.0,86.39999999999999,5.0,4.319999999999999,82.08,0.99,83.07
TX4961,30/11/2020,Crian Creighton,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,1/12/2020,21.56,36.55,14.989999999999998,26.0,950.3,3.0,28.508999999999997,921.7909999999999,13.89,935.6809999999999
TX4962,30/11/2020,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Not Specified,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,1/12/2020,21.56,36.55,14.989999999999998,47.0,1717.85,5.0,85.8925,1631.9575,13.89,1645.8475
TX4963,30/12/2018,Duane Huffman,"98 Holdsworth Street,Woollahra",Sydney,NSW,Home Office,Natasha Song,Critical,Smiths Bulldog Clip,Office Supplies,Wrap Bag,Regular Air,31/12/2018,2.31,3.78,1.4699999999999998,15.0,56.699999999999996,3.0,1.7009999999999998,54.998999999999995,0.71,55.708999999999996
TX4964,30/12/2018,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,30/12/2018,13.64,20.98,7.34,1.0,20.98,0.0,0.0,20.98,1.49,22.47
TX4965,30/12/2018,Duane Huffman,"98 Holdsworth Street,Woollahra",Sydney,NSW,Corporate,Natasha Song,High,Aluminum Document Frame,Office Supplies,Wrap Bag,Regular Air,31/12/2018,5.5,12.22,6.720000000000001,47.0,574.34,0.0,0.0,574.34,2.85,577.19
TX4966,30/12/2018,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,High,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,30/12/2018,1.84,2.88,1.0399999999999998,31.0,89.28,6.0,5.356800000000001,83.9232,0.99,84.91319999999999
TX4967,30/12/2019,Joni Sundaresam,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Not Specified,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Wrap Bag,Regular Air,31/12/2019,1.87,8.12,6.249999999999999,11.0,89.32,1.0,0.8931999999999999,88.4268,2.83,91.2568
TX4968,30/3/2018,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,Not Specified,Emerson C82 Color Inkjet Printer,Furniture,Small Pack,Regular Air,31/3/2018,76.79,119.99,43.19999999999999,25.0,2999.75,0.0,0.0,2999.75,14.0,3013.75
TX4969,30/3/2018,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Technology,Large Box,Regular Air,31/3/2018,4.48,8.14,3.66,45.0,366.3,9.0,32.967000000000006,333.333,3.12,336.45300000000003
